Source: USDA National Nutrient Database for Standard Reference 28 slightly revised May 2016 Software v.3.7 2017-02-01
Basic Report
Report Run at: February 11, 2017 21:50 EST
"Nutrient data for: 23594, Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw"
Nutrient,Unit,1Value per 100 g,"1 oz = 28.35g","1 lb = 453.6g",
Proximates
"Water",g,72.58,20.58,329.22
"Energy",kcal,128,36,581
"Protein",g,22.19,6.29,100.65
"Total lipid (fat)",g,4.31,1.22,19.55
"Carbohydrate, by difference",g,0.00,0.00,0.00
"Fiber, total dietary",g,0.0,0.0,0.0
"Sugars, total",g,0.00,0.00,0.00
Minerals
"Calcium, Ca",mg,20,6,91
"Iron, Fe",mg,1.92,0.54,8.71
"Magnesium, Mg",mg,24,7,109
"Phosphorus, P",mg,214,61,971
"Potassium, K",mg,350,99,1588
"Sodium, Na",mg,59,17,268
"Zinc, Zn",mg,4.22,1.20,19.14
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0,0.0
"Thiamin",mg,0.090,0.026,0.408
"Riboflavin",mg,0.144,0.041,0.653
"Niacin",mg,6.661,1.888,30.214
"Vitamin B-6",mg,0.656,0.186,2.976
"Folate, DFE",µg,13,4,59
"Vitamin B-12",µg,1.57,0.45,7.12
"Vitamin A, RAE",µg,0,0,0
"Vitamin A, IU",IU,0,0,0
"Vitamin E (alpha-tocopherol)",mg,0.29,0.08,1.32
"Vitamin K (phylloquinone)",µg,1.2,0.3,5.4
Lipids
"Fatty acids, total saturated",g,1.476,0.418,6.695
"Fatty acids, total monounsaturated",g,1.816,0.515,8.237
"Fatty acids, total polyunsaturated",g,0.185,0.052,0.839
"Cholesterol",mg,61,17,277
Amino Acids
Other
"Caffeine",mg,0,0,0
